Physics,Maths,Chemistry,Biology,Mean,Locality,Budget,Entrance,prev_stream,College_Section
83,78,82,73,76.8,Pune,190000.0,68,Arts,3
85,92,84,93,83.4,Pune,60000.0,63,Diploma,3
59,63,58,75,83.0,Mumbai,150000.0,160,Diploma,3
65,86,64,80,85.2,Pune,170000.0,131,Diploma,3
73,56,72,57,89.4,Pune,150000.0,189,Arts,3
53,52,52,42,59.8,Pune,50000.0,100,Commerce,3
45,48,44,46,58.4,Mumbai,200000.0,109,Arts,3
73,79,72,84,75.6,Mumbai,140000.0,70,Commerce,3
70,78,69,78,92.4,Pune,120000.0,167,Commerce,3
37,46,36,46,67.2,Nashik,180000.0,171,Arts,3
81,82,80,82,102.2,Pune,40000.0,186,Arts,3
97,82,96,88,107.8,Nashik,200000.0,176,Arts,3
67,89,66,82,92.6,Mumbai,110000.0,159,Diploma,3
88,75,87,76,78.4,Pune,150000.0,66,Arts,3
77,76,76,77,98.0,Mumbai,180000.0,184,Diploma,3
76,70,75,68,97.8,Pune,170000.0,200,Diploma,3
86,73,85,70,74.0,Mumbai,30000.0,56,Science,3
63,60,62,57,79.0,Mumbai,80000.0,153,Diploma,3
65,73,64,75,67.2,Pune,10000.0,59,Arts,3
78,77,77,80,91.2,Pune,10000.0,144,Commerce,3
67,62,66,60,66.2,Pune,60000.0,76,Diploma,3
46,41,45,43,62.8,Pune,10000.0,139,Commerce,3
71,74,70,68,76.6,Mumbai,40000.0,100,Arts,3
40,46,39,50,62.2,Pune,30000.0,136,Commerce,3
90,87,89,75,108.0,Pune,140000.0,199,Arts,3
81,78,80,81,79.2,Pune,80000.0,76,Diploma,3
56,54,55,52,58.0,Pune,40000.0,73,Diploma,3
67,84,66,81,76.8,Mumbai,160000.0,86,Commerce,3
80,76,79,64,80.2,Pune,180000.0,102,Diploma,3
74,75,73,83,94.6,Mumbai,200000.0,168,Diploma,3
69,67,68,69,82.6,Mumbai,90000.0,140,Commerce,3
99,87,98,81,93.8,Nashik,70000.0,104,Commerce,3
51,52,50,44,64.6,Nashik,90000.0,126,Diploma,3
53,71,52,67,75.8,Pune,80000.0,136,Diploma,3
49,57,48,52,74.0,Mumbai,10000.0,164,Diploma,3
73,76,72,80,94.6,Nashik,80000.0,172,Commerce,3
66,60,65,57,76.8,Mumbai,20000.0,136,Diploma,3
67,61,66,68,63.6,Nashik,30000.0,56,Arts,3
68,67,67,69,74.0,Nashik,60000.0,99,Arts,3
59,64,58,75,81.8,Pune,40000.0,153,Commerce,3
71,66,70,65,70.4,Mumbai,60000.0,80,Commerce,3
77,82,76,91,100.0,Pune,140000.0,174,Arts,3
83,72,82,78,85.0,Pune,100000.0,110,Diploma,3
63,71,62,69,74.6,Mumbai,40000.0,108,Diploma,3
56,65,55,63,61.0,Nashik,90000.0,66,Commerce,3
67,79,66,84,83.8,Mumbai,140000.0,123,Diploma,3
75,86,74,79,102.6,Pune,40000.0,199,Arts,3
71,81,70,80,87.2,Nashik,110000.0,134,Arts,3
43,53,42,53,50.2,Pune,200000.0,60,Arts,3
41,46,40,43,46.6,Pune,150000.0,63,Arts,3
82,90,81,94,88.6,Mumbai,180000.0,96,Arts,3
61,61,60,62,69.2,Pune,90000.0,102,Commerce,3
28,23,27,19,34.6,Nashik,200000.0,76,Diploma,3
82,75,81,77,100.4,Nashik,90000.0,187,Arts,3
41,55,40,51,50.4,Mumbai,170000.0,65,Arts,3
71,60,70,61,77.0,Mumbai,190000.0,123,Diploma,3
47,37,46,35,63.0,Nashik,30000.0,150,Diploma,3
62,56,61,53,58.0,Nashik,100000.0,58,Arts,3
90,78,89,81,99.2,Nashik,10000.0,158,Diploma,3
83,93,82,95,90.2,Pune,130000.0,98,Arts,3
61,68,60,66,82.6,Pune,90000.0,158,Arts,3
76,70,75,69,93.0,Pune,30000.0,175,Arts,3
49,51,48,43,68.0,Mumbai,120000.0,149,Diploma,3
24,38,23,27,44.4,Nashik,140000.0,110,Arts,3
35,55,34,60,70.2,Pune,170000.0,167,Diploma,3
58,61,57,52,57.4,Mumbai,160000.0,59,Arts,3
61,73,60,63,90.2,Pune,20000.0,194,Commerce,3
69,76,68,74,89.2,Nashik,100000.0,159,Arts,3
67,72,66,67,67.2,Pune,190000.0,64,Arts,3
79,73,78,67,73.8,Nashik,190000.0,72,Commerce,3
72,80,71,75,73.6,Nashik,170000.0,70,Arts,3
62,61,61,57,77.6,Nashik,50000.0,147,Commerce,3
77,94,76,95,87.6,Pune,30000.0,96,Arts,3
75,74,74,66,82.2,Pune,60000.0,122,Commerce,3
87,74,86,76,96.2,Pune,190000.0,158,Diploma,3
52,65,51,69,61.2,Mumbai,90000.0,69,Arts,3
66,57,65,52,87.6,Pune,140000.0,198,Commerce,3
63,78,62,80,85.0,Pune,60000.0,142,Commerce,3
46,58,45,57,68.8,Nashik,80000.0,138,Arts,3
59,71,58,70,79.0,Pune,70000.0,137,Arts,3
61,72,60,70,80.8,Mumbai,40000.0,141,Arts,3
63,61,62,61,80.4,Mumbai,200000.0,155,Arts,3
42,66,41,69,83.6,Pune,130000.0,200,Science,3
59,62,58,61,65.2,Pune,120000.0,86,Arts,3
80,90,79,89,78.8,Pune,200000.0,56,Diploma,3
58,62,57,59,75.0,Nashik,80000.0,139,Arts,3
85,84,84,78,81.0,Mumbai,20000.0,74,Arts,3
52,58,51,58,66.0,Mumbai,10000.0,111,Arts,3
27,34,26,32,59.2,Mumbai,40000.0,177,Commerce,3
59,60,58,58,58.8,Mumbai,90000.0,59,Arts,3
49,58,48,60,59.2,Pune,150000.0,81,Arts,3
69,58,68,53,83.2,Mumbai,30000.0,168,Commerce,3
61,66,60,61,87.6,Mumbai,160000.0,190,Arts,3
44,64,43,58,63.8,Nashik,80000.0,110,Arts,3
73,84,72,85,74.4,Mumbai,70000.0,58,Arts,3
84,77,83,71,83.2,Nashik,70000.0,101,Commerce,3
45,73,44,70,77.2,Nashik,120000.0,154,Diploma,3
74,74,73,72,83.4,Mumbai,70000.0,124,Science,3
82,97,81,96,106.4,Nashik,110000.0,176,Diploma,3
59,70,58,73,67.8,Nashik,130000.0,79,Diploma,3
46,43,45,41,45.2,Pune,160000.0,51,Arts,3
80,90,79,82,79.4,Mumbai,70000.0,66,Arts,3
85,95,84,100,104.6,Pune,110000.0,159,Diploma,3
71,83,70,77,72.0,Nashik,130000.0,59,Commerce,3
66,64,65,62,65.8,Nashik,110000.0,72,Diploma,3
80,86,79,83,84.6,Nashik,160000.0,95,Diploma,3
87,100,86,95,100.0,Pune,30000.0,132,Diploma,3
79,81,78,71,91.4,Mumbai,30000.0,148,Diploma,3
38,49,37,45,59.8,Nashik,80000.0,130,Arts,3
38,43,37,43,49.8,Pune,110000.0,88,Commerce,3
67,76,66,75,74.6,Nashik,110000.0,89,Arts,3
64,73,63,70,79.6,Pune,110000.0,128,Arts,3
57,78,56,67,79.2,Nashik,130000.0,138,Arts,3
62,64,61,64,75.6,Nashik,120000.0,127,Arts,3
73,70,72,75,81.0,Pune,50000.0,115,Arts,3
73,67,72,59,91.8,Nashik,60000.0,188,Diploma,3
77,68,76,77,96.0,Nashik,100000.0,182,Arts,3
76,67,75,67,73.2,Mumbai,140000.0,81,Diploma,3
57,54,56,56,64.2,Mumbai,60000.0,98,Arts,3
65,74,64,77,91.4,Nashik,160000.0,177,Diploma,3
48,45,47,41,68.4,Nashik,140000.0,161,Diploma,3
50,67,49,63,80.2,Mumbai,60000.0,172,Commerce,3
85,89,84,95,87.8,Mumbai,20000.0,86,Arts,3
74,63,73,57,71.0,Mumbai,90000.0,88,Diploma,3
60,59,59,54,81.0,Pune,200000.0,173,Diploma,3
59,54,58,67,68.2,Nashik,190000.0,103,Diploma,3
53,43,52,43,55.8,Pune,150000.0,88,Arts,3
49,65,48,55,64.4,Pune,80000.0,105,Diploma,3
88,99,87,100,90.0,Pune,60000.0,76,Diploma,3
54,59,53,62,70.2,Mumbai,100000.0,123,Arts,3
63,73,62,68,88.4,Nashik,170000.0,176,Arts,3
65,65,64,63,76.6,Nashik,100000.0,126,Diploma,3
82,80,81,77,92.6,Mumbai,120000.0,143,Commerce,3
52,57,51,56,57.8,Pune,110000.0,73,Commerce,3
87,84,86,85,89.2,Nashik,190000.0,104,Arts,3
70,71,69,74,88.2,Pune,100000.0,157,Arts,3
84,83,83,78,81.8,Pune,60000.0,81,Arts,3
71,66,70,60,78.6,Pune,80000.0,126,Diploma,3
63,67,62,67,63.4,Pune,150000.0,58,Arts,3
51,72,50,79,61.4,Pune,100000.0,55,Diploma,3
84,73,83,69,96.0,Mumbai,10000.0,171,Diploma,3
71,74,70,68,77.2,Mumbai,190000.0,103,Arts,3
74,73,73,67,92.2,Mumbai,30000.0,174,Arts,3
68,59,67,62,79.4,Mumbai,150000.0,141,Commerce,3
57,56,56,54,69.6,Nashik,80000.0,125,Commerce,3
82,93,81,93,95.4,Mumbai,180000.0,128,Arts,3
57,58,56,64,86.0,Pune,100000.0,195,Arts,3
47,58,46,67,73.2,Nashik,40000.0,148,Arts,3
59,85,58,80,75.0,Mumbai,140000.0,93,Arts,3
41,39,40,34,65.8,Mumbai,100000.0,175,Diploma,3
62,67,61,62,73.0,Mumbai,30000.0,113,Diploma,3
86,83,85,86,84.0,Mumbai,100000.0,80,Arts,3
69,71,68,65,69.0,Nashik,140000.0,72,Diploma,3
65,59,64,53,85.4,Nashik,30000.0,186,Diploma,3
68,63,67,54,71.8,Pune,70000.0,107,Diploma,3
64,66,63,59,85.6,Nashik,20000.0,176,Diploma,3
61,72,60,70,75.8,Pune,20000.0,116,Arts,3
61,56,60,55,57.0,Nashik,80000.0,53,Arts,3
47,59,46,50,78.0,Mumbai,70000.0,188,Arts,3
73,66,72,66,71.8,Pune,30000.0,82,Diploma,3
50,48,49,53,74.6,Mumbai,100000.0,173,Arts,3
75,68,74,64,72.2,Nashik,10000.0,80,Commerce,3
75,66,74,73,89.8,Mumbai,120000.0,161,Science,3
70,56,69,51,75.4,Mumbai,20000.0,131,Arts,3
89,88,88,82,99.0,Nashik,30000.0,148,Diploma,3
67,81,66,79,69.8,Mumbai,140000.0,56,Arts,3
78,81,77,80,76.4,Nashik,190000.0,66,Diploma,3
59,73,58,69,75.8,Pune,120000.0,120,Diploma,3
73,83,72,76,99.4,Mumbai,40000.0,193,Diploma,3
79,82,78,73,96.0,Nashik,170000.0,168,Commerce,3
67,74,66,77,83.4,Nashik,30000.0,133,Arts,3
69,66,68,60,63.2,Pune,20000.0,53,Diploma,3
86,81,85,80,78.0,Nashik,60000.0,58,Arts,3
47,46,46,42,70.8,Pune,90000.0,173,Arts,3
81,73,80,72,73.8,Mumbai,190000.0,63,Diploma,3
64,85,63,85,86.6,Pune,10000.0,136,Arts,3
100,92,99,97,113.4,Mumbai,150000.0,179,Arts,3
65,77,64,74,92.2,Nashik,170000.0,181,Arts,3
65,58,64,49,61.2,Pune,190000.0,70,Commerce,3
53,61,52,62,59.4,Pune,20000.0,69,Arts,3
37,56,36,47,62.8,Pune,130000.0,138,Commerce,3
79,89,78,89,81.6,Pune,150000.0,73,Arts,3
53,54,52,48,69.2,Nashik,180000.0,139,Arts,3
100,100,99,100,113.2,Pune,100000.0,167,Arts,3
72,65,71,68,65.8,Mumbai,120000.0,53,Diploma,3
53,58,52,55,66.2,Pune,40000.0,113,Commerce,3
54,54,53,45,52.4,Mumbai,140000.0,56,Arts,3
71,70,70,76,75.4,Nashik,110000.0,90,Arts,3
77,90,76,91,92.4,Nashik,50000.0,128,Diploma,3
75,58,74,62,87.2,Nashik,190000.0,167,Arts,3
84,87,83,91,87.2,Mumbai,90000.0,91,Diploma,3
26,31,25,38,57.6,Nashik,140000.0,168,Diploma,3
72,67,71,65,90.4,Mumbai,190000.0,177,Diploma,3
77,88,76,85,82.4,Pune,30000.0,86,Diploma,3
91,74,90,76,86.8,Pune,90000.0,103,Diploma,3
83,85,82,90,87.0,Nashik,60000.0,95,Diploma,3
63,69,62,74,89.2,Mumbai,200000.0,178,Arts,3
68,86,67,84,89.8,Nashik,60000.0,144,Diploma,3
59,67,58,61,62.4,Nashik,160000.0,67,Arts,3
90,90,89,91,94.8,Pune,50000.0,114,Diploma,3
71,76,70,83,96.8,Nashik,60000.0,184,Arts,3
76,62,75,66,74.8,Mumbai,60000.0,95,Diploma,3
80,68,79,72,72.6,Pune,100000.0,64,Diploma,3
55,64,54,70,78.2,Mumbai,190000.0,148,Diploma,0
76,71,75,67,92.8,Pune,30000.0,175,Diploma,0
73,71,72,68,87.0,Mumbai,160000.0,151,Diploma,0
52,59,51,56,77.4,Mumbai,70000.0,169,Commerce,0
68,68,67,61,70.8,Nashik,70000.0,90,Arts,0
59,52,58,46,55.6,Pune,140000.0,63,Arts,0
49,52,48,54,80.2,Mumbai,150000.0,198,Commerce,0
70,74,69,71,80.4,Nashik,20000.0,118,Diploma,0
61,47,60,56,69.8,Mumbai,130000.0,125,Diploma,0
60,75,59,74,68.6,Mumbai,50000.0,75,Arts,0
64,53,63,57,72.8,Mumbai,150000.0,127,Diploma,0
79,82,78,82,88.2,Nashik,150000.0,120,Diploma,0
65,85,64,76,71.4,Pune,150000.0,67,Arts,0
64,64,63,70,80.2,Mumbai,190000.0,140,Diploma,0
83,83,82,90,81.0,Pune,20000.0,67,Commerce,0
81,88,80,90,93.2,Pune,180000.0,127,Diploma,0
54,64,53,68,69.6,Mumbai,180000.0,109,Arts,0
68,64,67,66,67.6,Mumbai,70000.0,73,Arts,0
54,48,53,52,65.4,Nashik,70000.0,120,Arts,0
59,78,58,76,65.0,Nashik,140000.0,54,Diploma,0
66,69,65,68,92.4,Pune,80000.0,194,Diploma,0
76,71,75,72,72.8,Mumbai,40000.0,70,Diploma,0
74,79,73,82,86.6,Pune,170000.0,125,Arts,0
94,87,93,92,111.6,Pune,70000.0,192,Arts,0
63,61,62,54,84.2,Pune,120000.0,181,Commerce,0
95,89,94,92,108.2,Nashik,160000.0,171,Arts,0
40,59,39,54,69.4,Mumbai,70000.0,155,Diploma,0
82,82,81,80,91.4,Pune,180000.0,132,Arts,0
68,70,67,66,71.4,Pune,180000.0,86,Diploma,0
55,59,54,54,80.6,Mumbai,140000.0,181,Commerce,0
79,78,78,77,73.0,Pune,130000.0,53,Arts,0
86,92,85,87,108.8,Nashik,20000.0,194,Diploma,0
76,71,75,73,79.6,Nashik,130000.0,103,Diploma,0
64,50,63,43,58.4,Mumbai,200000.0,72,Diploma,0
62,49,61,52,81.6,Nashik,100000.0,184,Commerce,0
54,61,53,62,57.0,Mumbai,180000.0,55,Diploma,0
77,97,76,94,96.6,Pune,20000.0,139,Diploma,0
76,87,75,85,99.8,Nashik,10000.0,176,Diploma,0
74,89,73,84,95.2,Pune,40000.0,156,Arts,0
66,74,65,73,89.2,Pune,90000.0,168,Arts,0
66,78,65,78,85.6,Mumbai,40000.0,141,Commerce,0
67,78,66,79,84.0,Pune,30000.0,130,Diploma,0
71,49,70,52,64.2,Mumbai,110000.0,79,Diploma,0
91,86,90,84,87.8,Mumbai,170000.0,88,Arts,0
69,58,68,57,75.6,Mumbai,60000.0,126,Commerce,0
54,59,53,50,78.0,Pune,160000.0,174,Arts,0
53,52,52,49,59.6,Mumbai,30000.0,92,Arts,0
68,60,67,59,74.8,Pune,200000.0,120,Commerce,0
56,61,55,60,77.0,Mumbai,190000.0,153,Commerce,0
36,53,35,43,47.2,Mumbai,170000.0,69,Commerce,0
29,41,28,47,40.4,Nashik,130000.0,57,Diploma,0
62,74,61,70,91.0,Pune,50000.0,188,Arts,0
68,67,67,73,91.2,Nashik,60000.0,181,Diploma,0
47,54,46,53,51.4,Pune,170000.0,57,Diploma,0
62,61,61,58,83.2,Pune,190000.0,174,Diploma,0
79,88,78,94,89.8,Nashik,50000.0,110,Arts,0
73,69,72,68,85.0,Nashik,170000.0,143,Commerce,0
66,83,65,83,72.4,Nashik,80000.0,65,Commerce,0
51,60,50,58,75.2,Mumbai,160000.0,157,Commerce,0
51,66,50,62,64.6,Mumbai,130000.0,94,Diploma,0
85,66,84,71,93.4,Nashik,120000.0,161,Diploma,0
97,92,96,86,97.6,Nashik,110000.0,117,Diploma,0
75,69,74,68,77.2,Mumbai,120000.0,100,Diploma,0
79,82,78,80,86.0,Pune,150000.0,111,Commerce,0
81,77,80,79,85.6,Mumbai,30000.0,111,Diploma,0
82,95,81,89,82.4,Pune,80000.0,65,Arts,0
64,63,63,66,74.8,Mumbai,30000.0,118,Arts,0
78,83,77,80,101.4,Pune,110000.0,189,Diploma,0
92,100,91,97,106.2,Nashik,10000.0,151,Diploma,0
72,67,71,64,77.2,Mumbai,140000.0,112,Arts,0
62,67,61,64,63.0,Pune,130000.0,61,Diploma,0
79,72,78,69,96.0,Nashik,90000.0,182,Diploma,0
79,76,78,65,85.2,Mumbai,140000.0,128,Diploma,0
87,90,86,88,82.6,Pune,80000.0,62,Arts,0
40,48,39,50,46.6,Nashik,80000.0,56,Diploma,0
77,62,76,64,76.6,Pune,120000.0,104,Diploma,0
53,45,52,40,64.0,Nashik,200000.0,130,Commerce,0
32,39,31,33,43.0,Pune,130000.0,80,Diploma,0
55,72,54,79,85.2,Mumbai,130000.0,166,Commerce,0
61,67,60,66,84.2,Pune,50000.0,167,Arts,0
53,70,52,70,77.2,Pune,80000.0,141,Diploma,0
73,66,72,62,77.4,Pune,160000.0,114,Diploma,0
74,75,73,79,71.2,Nashik,140000.0,55,Diploma,0
63,74,62,74,81.8,Pune,40000.0,136,Diploma,0
96,90,95,92,95.0,Mumbai,150000.0,102,Diploma,0
63,80,62,80,72.8,Mumbai,10000.0,79,Arts,0
48,51,47,46,78.2,Mumbai,30000.0,199,Diploma,0
48,43,47,45,61.8,Pune,200000.0,126,Arts,0
92,100,91,100,102.2,Mumbai,100000.0,128,Commerce,0
61,71,60,78,78.8,Nashik,150000.0,124,Arts,0
63,48,62,47,62.0,Mumbai,130000.0,90,Diploma,0
68,68,67,67,68.2,Mumbai,100000.0,71,Diploma,0
71,75,70,70,81.4,Mumbai,60000.0,121,Diploma,0
91,96,90,92,90.4,Pune,130000.0,83,Arts,0
53,62,52,56,59.6,Mumbai,30000.0,75,Arts,0
50,66,49,64,59.8,Pune,100000.0,70,Diploma,0
74,81,73,71,84.8,Mumbai,50000.0,125,Diploma,0
40,55,39,53,51.2,Mumbai,200000.0,69,Arts,0
61,51,60,52,77.2,Nashik,40000.0,162,Arts,0
81,91,80,89,81.4,Pune,90000.0,66,Arts,0
48,56,47,58,76.8,Pune,90000.0,175,Diploma,0
53,61,52,68,83.8,Nashik,100000.0,185,Diploma,0
81,97,80,96,109.2,Mumbai,60000.0,192,Diploma,0
77,79,76,80,98.4,Pune,180000.0,180,Arts,0
63,73,62,78,89.0,Nashik,200000.0,169,Diploma,0
73,75,72,80,99.4,Nashik,100000.0,197,Commerce,0
69,77,68,77,91.4,Mumbai,170000.0,166,Arts,0
65,76,64,76,70.8,Pune,170000.0,73,Arts,0
55,73,54,73,61.0,Mumbai,120000.0,50,Diploma,0
44,63,43,62,71.4,Pune,180000.0,145,Diploma,0
54,64,53,65,63.0,Nashik,40000.0,79,Diploma,0
48,66,47,65,69.2,Mumbai,40000.0,120,Diploma,0
58,57,57,54,59.6,Mumbai,200000.0,72,Diploma,0
71,62,70,50,75.6,Nashik,90000.0,125,Diploma,0
68,68,67,64,83.0,Mumbai,170000.0,148,Arts,0
74,76,73,73,78.2,Mumbai,100000.0,95,Diploma,0
92,100,91,99,111.6,Mumbai,60000.0,176,Diploma,0
56,79,55,72,85.2,Nashik,10000.0,164,Arts,0
30,24,29,15,58.6,Nashik,40000.0,195,Diploma,0
53,54,52,48,56.0,Mumbai,40000.0,73,Arts,0
69,77,68,73,87.6,Mumbai,20000.0,151,Diploma,0
65,82,64,81,84.0,Mumbai,100000.0,128,Arts,0
54,60,53,63,76.0,Nashik,160000.0,150,Diploma,0
29,29,28,30,45.2,Mumbai,50000.0,110,Commerce,0
76,78,75,80,81.4,Nashik,180000.0,98,Diploma,0
60,57,59,51,70.2,Mumbai,170000.0,124,Commerce,0
84,89,83,90,86.8,Mumbai,30000.0,88,Diploma,0
75,72,74,62,79.0,Mumbai,150000.0,112,Arts,0
85,84,84,82,88.0,Mumbai,60000.0,105,Diploma,0
40,58,39,54,51.4,Mumbai,90000.0,66,Arts,0
61,64,60,62,77.8,Mumbai,100000.0,142,Commerce,0
58,63,57,65,64.6,Nashik,30000.0,80,Commerce,0
69,60,68,63,68.0,Mumbai,110000.0,80,Diploma,0
58,59,57,66,63.2,Nashik,70000.0,76,Diploma,0
94,90,93,91,98.2,Nashik,160000.0,123,Diploma,0
65,77,64,74,78.6,Pune,160000.0,113,Diploma,0
82,93,81,93,97.2,Nashik,200000.0,137,Diploma,0
60,68,59,72,86.2,Mumbai,20000.0,172,Diploma,0
37,45,36,38,51.6,Nashik,200000.0,102,Diploma,0
88,78,87,83,87.8,Pune,160000.0,103,Diploma,0
95,81,94,84,82.6,Pune,80000.0,59,Diploma,0
65,73,64,68,85.8,Nashik,80000.0,159,Diploma,0
35,61,34,54,74.6,Pune,40000.0,189,Arts,0
62,63,61,56,88.2,Mumbai,200000.0,199,Diploma,0
58,51,57,52,80.8,Pune,60000.0,186,Diploma,0
100,96,99,86,96.8,Pune,20000.0,103,Diploma,0
61,58,60,62,71.8,Pune,50000.0,118,Arts,0
100,97,99,99,102.6,Nashik,180000.0,118,Diploma,0
69,70,68,63,88.0,Nashik,160000.0,170,Diploma,0
61,48,60,46,56.2,Mumbai,170000.0,66,Diploma,0
49,57,48,46,55.2,Pune,40000.0,76,Diploma,0
44,51,43,55,70.6,Pune,50000.0,160,Diploma,0
67,64,66,70,77.0,Mumbai,170000.0,118,Diploma,0
79,60,78,65,70.4,Nashik,50000.0,70,Arts,0
66,74,65,81,71.0,Mumbai,170000.0,69,Diploma,0
75,88,74,85,89.0,Mumbai,130000.0,123,Diploma,0
84,84,83,80,100.6,Nashik,170000.0,172,Diploma,0
71,74,70,64,74.6,Mumbai,70000.0,94,Diploma,0
67,80,66,81,86.6,Nashik,170000.0,139,Diploma,0
80,92,79,88,105.6,Nashik,10000.0,189,Diploma,0
86,76,85,74,98.6,Mumbai,90000.0,172,Commerce,0
76,74,75,73,86.6,Pune,10000.0,135,Diploma,0
41,52,40,51,72.4,Pune,150000.0,178,Arts,0
74,88,73,90,99.8,Nashik,180000.0,174,Diploma,0
72,81,71,79,83.6,Nashik,90000.0,115,Diploma,0
74,79,73,80,81.2,Pune,150000.0,100,Diploma,0
70,65,69,60,68.2,Mumbai,40000.0,77,Diploma,0
65,81,64,81,94.2,Mumbai,160000.0,180,Diploma,0
59,70,58,65,90.4,Mumbai,110000.0,200,Arts,0
64,62,63,68,82.2,Mumbai,20000.0,154,Diploma,0
50,53,49,55,57.4,Pune,130000.0,80,Commerce,0
69,79,68,81,96.2,Nashik,170000.0,184,Diploma,0
51,56,50,53,76.6,Pune,110000.0,173,Diploma,0
68,80,67,76,85.8,Mumbai,200000.0,138,Diploma,0
85,86,84,98,91.0,Pune,40000.0,102,Diploma,0
65,70,64,74,88.8,Nashik,90000.0,171,Diploma,0
73,79,72,79,98.8,Pune,30000.0,191,Commerce,0
62,67,61,67,64.6,Mumbai,90000.0,66,Diploma,0
77,67,76,64,94.6,Pune,70000.0,189,Diploma,0
69,66,68,61,72.6,Nashik,70000.0,99,Arts,0
43,60,42,58,62.8,Mumbai,50000.0,111,Arts,0
90,87,89,85,93.8,Nashik,100000.0,118,Arts,0
74,77,73,73,91.0,Mumbai,140000.0,158,Arts,0
73,66,72,63,72.0,Nashik,90000.0,86,Diploma,0
55,71,54,69,80.4,Pune,80000.0,153,Diploma,0
65,69,64,67,80.6,Pune,190000.0,138,Arts,0
80,63,79,63,81.6,Nashik,70000.0,123,Diploma,0
50,60,49,60,62.8,Mumbai,110000.0,95,Science,0
63,73,62,71,87.8,Pune,40000.0,170,Arts,0
77,85,76,87,86.4,Mumbai,40000.0,107,Arts,0
73,74,72,61,93.8,Nashik,70000.0,189,Arts,0
81,72,80,77,92.0,Mumbai,110000.0,150,Arts,0
66,76,65,68,81.2,Mumbai,120000.0,131,Diploma,0
52,57,51,50,72.0,Pune,140000.0,150,Diploma,0
69,78,68,76,88.4,Pune,120000.0,151,Diploma,0
65,84,64,84,92.4,Pune,110000.0,165,Arts,0
69,77,68,78,78.4,Mumbai,80000.0,100,Diploma,0
50,64,49,66,82.2,Mumbai,170000.0,182,Arts,0
73,78,72,76,70.4,Pune,200000.0,53,Commerce,0
70,82,69,76,82.2,Pune,50000.0,114,Arts,0
81,75,80,78,90.6,Mumbai,90000.0,139,Arts,0
63,61,62,60,67.0,Mumbai,170000.0,89,Commerce,0
67,72,66,74,70.6,Nashik,100000.0,74,Diploma,0
60,68,59,60,81.0,Nashik,100000.0,158,Arts,0
62,55,61,54,83.4,Mumbai,140000.0,185,Diploma,0
29,40,28,44,59.0,Nashik,180000.0,154,Diploma,0
62,66,61,68,75.2,Pune,50000.0,119,Diploma,0
94,99,93,100,117.2,Pune,20000.0,200,Arts,0
85,75,84,68,99.8,Mumbai,80000.0,187,Arts,0
77,78,76,73,94.8,Nashik,90000.0,170,Diploma,0
53,58,52,44,67.4,Pune,60000.0,130,Commerce,0
93,90,92,83,97.0,Mumbai,50000.0,127,Diploma,0
49,53,48,53,71.8,Nashik,110000.0,156,Diploma,0
73,76,72,78,72.0,Pune,90000.0,61,Arts,0
66,74,65,81,95.4,Nashik,200000.0,191,Diploma,0
77,77,76,73,72.8,Pune,100000.0,61,Arts,0
49,63,48,56,57.8,Mumbai,10000.0,73,Diploma,0
79,89,78,86,93.8,Nashik,90000.0,137,Diploma,0
75,82,74,90,80.6,Pune,60000.0,82,Diploma,0
59,72,58,70,83.0,Pune,70000.0,156,Diploma,0
57,78,56,79,80.0,Nashik,180000.0,130,Commerce,0
66,66,65,59,80.2,Nashik,200000.0,145,Diploma,0
79,81,78,82,82.6,Mumbai,170000.0,93,Diploma,0
57,67,56,72,64.8,Pune,100000.0,72,Diploma,0
87,84,86,87,88.8,Nashik,80000.0,100,Diploma,0
63,64,62,67,87.4,Pune,80000.0,181,Arts,0
59,63,58,64,67.2,Nashik,170000.0,92,Diploma,0
62,72,61,65,65.2,Pune,20000.0,66,Diploma,0
46,34,45,36,46.2,Mumbai,60000.0,70,Diploma,0
66,59,65,52,67.2,Mumbai,90000.0,94,Arts,0
89,87,88,79,85.2,Nashik,190000.0,83,Diploma,0
42,61,41,58,51.8,Mumbai,170000.0,57,Diploma,0
93,84,92,90,104.2,Pune,40000.0,162,Diploma,0
80,85,79,85,89.0,Nashik,60000.0,116,Arts,0
98,100,97,99,114.8,Mumbai,30000.0,180,Diploma,0
81,81,80,84,81.4,Mumbai,120000.0,81,Diploma,0
60,70,59,74,81.8,Pune,10000.0,146,Diploma,0
76,94,75,87,77.4,Mumbai,130000.0,55,Diploma,0
73,78,72,72,95.8,Mumbai,40000.0,184,Diploma,0
96,96,95,99,109.6,Mumbai,60000.0,162,Diploma,0
76,76,75,74,89.8,Mumbai,150000.0,148,Arts,0
91,73,90,80,99.0,Nashik,150000.0,161,Arts,0
62,72,61,70,77.6,Mumbai,120000.0,123,Diploma,0
55,59,54,59,79.8,Pune,60000.0,172,Diploma,0
74,90,73,88,87.0,Pune,200000.0,110,Diploma,0
50,48,49,42,73.4,Mumbai,170000.0,178,Arts,0
47,43,46,41,57.2,Nashik,100000.0,109,Arts,0
81,74,80,71,92.4,Mumbai,70000.0,156,Arts,0
65,75,64,77,84.8,Nashik,140000.0,143,Arts,0
68,51,67,57,75.6,Mumbai,200000.0,135,Commerce,0
73,92,72,84,96.8,Pune,110000.0,163,Commerce,0
53,39,52,37,75.0,Mumbai,50000.0,194,Arts,0
