Maths,General Science,History,Geography,Language,Mean,Gender,Major
65,82,68,94,78,74.63333333333334,Male,Arts
55,76,33,36,76,54.8,Male,Arts
62,72,45,35,74,58.16666666666666,Male,Science
63,63,88,38,62,62.16666666666666,Female,Commerce
88,99,75,98,95,86.0,Male,Commerce
62,55,70,54,55,61.3,Female,Commerce
59,71,62,45,65,58.833333333333336,Male,Arts
68,78,68,97,77,78.39999999999999,Male,Arts
77,86,30,85,86,70.5,Female,Science
72,72,64,75,74,72.0,Male,Arts
69,90,97,64,88,80.3,Female,Diploma
90,95,73,96,93,83.5,Female,Diploma
47,57,68,90,44,63.7,Male,Science
76,78,85,97,75,81.36666666666666,Male,Science
71,83,72,40,78,69.23333333333333,Female,Science
88,95,57,74,92,79.2,Male,Commerce
40,43,57,55,39,51.1,Female,Arts
64,64,48,78,67,65.0,Female,Commerce
38,60,83,37,50,54.03333333333333,Female,Science
58,54,64,91,52,64.43333333333334,Female,Science
40,52,78,35,43,51.333333333333336,Male,Diploma
65,81,74,79,73,74.2,Male,Science
78,72,88,37,70,67.63333333333334,Male,Arts
50,53,44,56,58,52.13333333333333,Male,Science
69,75,58,34,78,61.5,Male,Diploma
88,89,85,42,86,76.26666666666667,Male,Commerce
18,32,97,77,28,53.7,Male,Science
46,42,75,30,46,49.06666666666666,Female,Commerce
54,58,70,84,61,66.39999999999999,Male,Arts
66,69,66,91,63,70.16666666666667,Female,Arts
65,75,61,76,70,66.8,Male,Diploma
44,54,39,78,53,54.6,Female,Arts
69,73,71,92,73,73.16666666666667,Male,Commerce
74,71,49,87,80,72.13333333333334,Male,Arts
73,74,61,89,72,71.73333333333333,Female,Arts
69,54,99,77,55,70.10000000000001,Female,Arts
67,69,33,43,75,57.8,Female,Arts
70,70,93,81,65,75.06666666666666,Male,Diploma
62,70,69,46,75,62.26666666666667,Male,Diploma
69,74,50,97,74,72.46666666666667,Male,Diploma
63,65,59,40,61,56.23333333333333,Male,Diploma
56,72,77,50,65,63.03333333333333,Male,Science
40,42,80,87,38,58.46666666666667,Male,Diploma
97,87,51,93,82,78.66666666666667,Female,Commerce
81,81,81,35,79,70.10000000000001,Female,Commerce
74,81,30,54,83,62.63333333333333,Male,Arts
50,64,34,87,59,58.1,Female,Arts
75,90,56,61,88,74.0,Female,Science
57,56,37,31,57,51.13333333333333,Male,Arts
55,61,41,77,54,58.1,Female,Commerce
58,73,90,41,68,63.73333333333333,Female,Science
53,58,52,72,65,60.63333333333333,Male,Commerce
59,65,71,75,66,66.73333333333333,Male,Diploma
50,56,65,61,54,59.66666666666666,Female,Diploma
65,54,64,94,57,69.76666666666667,Female,Diploma
55,65,81,93,62,71.46666666666667,Male,Arts
66,71,63,51,76,63.2,Male,Arts
57,74,77,79,76,74.76666666666667,Female,Commerce
82,84,83,49,82,75.13333333333334,Male,Science
53,55,52,31,48,49.833333333333336,Male,Diploma
77,69,69,43,68,62.8,Male,Science
53,44,66,81,42,57.833333333333336,Female,Commerce
88,78,76,43,75,71.60000000000001,Male,Diploma
71,84,54,46,87,67.53333333333333,Male,Diploma
33,41,60,82,43,54.43333333333334,Female,Science
82,85,59,39,86,70.0,Male,Arts
52,55,74,82,49,62.96666666666667,Female,Science
58,59,69,84,58,67.03333333333333,Female,Diploma
0,17,72,98,10,43.56666666666666,Female,Diploma
79,74,66,90,72,74.73333333333333,Male,Diploma
39,39,69,52,34,47.26666666666667,Male,Arts
62,61,55,59,55,59.96666666666667,Male,Science
69,80,87,94,71,76.76666666666667,Female,Commerce
59,58,43,33,59,53.53333333333333,Male,Science
67,64,74,30,61,60.26666666666667,Female,Arts
45,37,53,74,37,51.93333333333334,Male,Commerce
60,72,36,66,74,60.86666666666667,Female,Science
61,58,69,88,56,65.83333333333333,Male,Arts
39,64,49,40,57,52.6,Female,Arts
58,63,35,81,73,59.7,Female,Diploma
63,55,33,72,63,56.46666666666667,Male,Science
41,51,35,55,48,48.43333333333334,Female,Arts
61,57,45,56,56,53.0,Male,Diploma
49,49,80,34,41,51.53333333333333,Female,Arts
44,41,38,60,38,46.16666666666666,Male,Diploma
30,26,73,51,22,45.3,Male,Diploma
80,78,82,51,81,72.86666666666666,Female,Science
61,74,81,34,72,65.10000000000001,Male,Arts
62,68,58,68,68,66.0,Female,Arts
47,49,90,34,50,57.4,Male,Science
49,45,62,67,45,56.63333333333333,Male,Diploma
50,47,62,63,54,56.16666666666666,Male,Commerce
72,64,85,69,63,70.89999999999999,Male,Commerce
42,39,59,41,34,46.4,Male,Commerce
73,80,38,90,82,71.76666666666667,Female,Commerce
76,83,43,66,88,71.2,Male,Arts
71,71,56,61,74,65.86666666666666,Male,Diploma
58,70,67,66,67,66.13333333333334,Male,Diploma
73,86,87,87,82,82.36666666666666,Male,Arts
65,72,48,51,74,60.3,Female,Science
27,34,75,75,36,52.66666666666666,Male,Commerce
71,79,73,86,71,74.13333333333334,Male,Diploma
43,45,68,91,50,61.63333333333333,Male,Arts
79,86,38,74,92,72.8,Female,Diploma
78,81,44,46,82,65.89999999999999,Female,Diploma
65,66,51,36,62,55.2,Male,Science
63,72,96,98,70,81.5,Male,Arts
58,67,96,57,62,66.63333333333334,Female,Diploma
65,67,38,97,62,67.13333333333334,Male,Science
79,67,44,40,67,58.833333333333336,Female,Arts
68,74,69,96,74,77.7,Male,Arts
85,91,35,94,89,78.83333333333333,Female,Science
60,44,34,35,47,45.86666666666667,Male,Commerce
98,86,71,34,90,74.73333333333333,Male,Arts
58,67,84,95,72,74.43333333333334,Male,Arts
87,100,43,80,100,78.96666666666667,Male,Science
66,63,50,67,64,61.0,Male,Arts
52,76,30,75,70,60.76666666666667,Male,Diploma
70,64,88,95,72,77.23333333333333,Male,Arts
77,89,63,33,98,70.33333333333333,Female,Diploma
62,55,39,99,49,60.13333333333333,Male,Science
54,53,75,68,47,61.23333333333333,Male,Arts
51,58,44,88,54,61.1,Male,Arts
99,100,57,97,100,87.39999999999999,Female,Science
84,77,81,62,74,74.2,Female,Diploma
75,85,65,38,82,68.46666666666667,Male,Arts
78,82,51,74,79,73.39999999999999,Male,Arts
51,63,75,52,61,62.53333333333333,Female,Diploma
55,69,79,80,65,67.46666666666667,Female,Science
79,92,59,77,89,78.36666666666666,Male,Arts
91,89,52,84,92,80.89999999999999,Male,Arts
88,93,93,100,93,89.56666666666666,Female,Science
63,57,84,35,56,60.5,Female,Science
83,80,99,55,73,75.13333333333334,Female,Science
87,95,73,53,86,76.66666666666667,Female,Diploma
72,68,47,74,67,63.2,Male,Commerce
65,77,93,70,74,73.83333333333333,Female,Science
82,82,32,34,74,61.43333333333334,Male,Diploma
51,49,87,45,51,57.53333333333333,Female,Science
89,84,35,92,82,72.16666666666667,Female,Commerce
53,37,56,58,40,50.76666666666667,Female,Science
87,74,66,41,70,67.26666666666667,Male,Science
75,81,85,63,84,76.36666666666666,Female,Commerce
74,79,65,77,75,72.26666666666667,Female,Diploma
58,55,45,71,48,57.333333333333336,Male,Science
51,54,39,98,41,58.56666666666666,Female,Arts
70,55,96,47,56,62.96666666666667,Female,Diploma
59,66,84,54,67,66.5,Female,Diploma
71,61,53,100,69,69.5,Female,Diploma
76,72,70,69,71,71.46666666666667,Female,Commerce
59,62,49,79,64,63.66666666666666,Male,Science
42,55,50,61,54,51.43333333333334,Male,Commerce
57,43,74,99,47,67.73333333333333,Male,Arts
88,73,94,100,78,86.66666666666667,Male,Science
22,39,64,46,33,44.43333333333334,Male,Diploma
88,84,34,47,75,65.56666666666666,Female,Commerce
73,68,39,79,66,66.56666666666666,Female,Commerce
68,75,45,35,81,59.13333333333333,Female,Arts
100,100,77,59,93,82.66666666666667,Female,Diploma
62,67,98,100,69,79.03333333333333,Male,Commerce
77,67,79,31,68,63.4,Male,Arts
59,70,52,35,66,54.46666666666667,Male,Science
54,49,83,81,47,64.60000000000001,Male,Arts
62,67,67,65,61,63.8,Female,Diploma
70,89,58,62,88,70.36666666666666,Female,Commerce
66,74,73,55,78,66.36666666666666,Female,Science
60,60,97,79,60,72.53333333333333,Male,Commerce
61,86,33,92,87,71.76666666666667,Male,Arts
66,62,95,45,64,65.7,Male,Science
82,78,74,48,74,73.16666666666667,Female,Diploma
75,88,77,30,85,69.3,Male,Arts
49,53,36,38,52,44.93333333333334,Male,Arts
52,53,32,58,49,50.06666666666666,Male,Commerce
81,92,50,86,91,77.83333333333333,Male,Diploma
96,100,46,72,100,81.8,Male,Commerce
53,51,80,97,51,65.66666666666667,Female,Science
58,76,35,73,78,64.33333333333333,Female,Diploma
68,83,49,61,78,69.13333333333334,Male,Science
67,75,52,70,70,66.23333333333333,Male,Science
72,73,55,90,74,70.66666666666667,Female,Commerce
94,88,38,52,78,67.56666666666666,Male,Arts
79,86,61,58,81,71.63333333333334,Male,Arts
63,67,54,86,70,68.3,Male,Arts
43,51,57,73,54,57.5,Female,Diploma
81,91,44,70,87,74.0,Male,Commerce
46,54,49,65,58,52.6,Female,Diploma
71,77,55,99,77,74.56666666666666,Male,Science
52,70,96,31,62,63.7,Female,Diploma
97,100,65,98,100,88.33333333333333,Female,Commerce
62,68,35,99,75,66.36666666666666,Male,Science
46,64,49,43,66,53.03333333333333,Male,Diploma
50,50,74,70,47,59.7,Female,Science
65,69,64,32,70,61.66666666666666,Male,Arts
45,52,34,70,49,49.93333333333334,Female,Diploma
65,67,42,32,65,53.4,Male,Diploma
80,76,75,57,65,71.23333333333333,Female,Arts
62,66,30,33,68,52.833333333333336,Male,Arts
48,52,96,74,45,63.333333333333336,Male,Arts
77,88,44,81,87,74.56666666666666,Female,Diploma
66,65,71,92,69,72.2,Male,Arts
76,83,48,52,79,68.26666666666667,Male,Science
62,64,90,33,66,61.66666666666666,Female,Science
77,62,53,41,62,59.23333333333333,Male,Commerce
69,84,73,71,85,76.3,Male,Arts
61,55,91,95,52,71.33333333333333,Male,Arts
59,69,37,35,65,53.86666666666667,Male,Science
55,56,87,69,51,64.39999999999999,Male,Arts
45,53,30,60,55,47.0,Female,Science
78,79,77,34,76,67.43333333333334,Male,Arts
67,84,83,84,86,80.13333333333334,Male,Arts
65,81,86,60,77,72.16666666666667,Male,Science
69,77,89,59,69,70.83333333333333,Female,Arts
57,69,63,97,68,72.2,Male,Science
59,41,45,35,42,45.03333333333333,Male,Science
74,71,95,51,78,72.10000000000001,Male,Science
82,62,73,86,62,73.46666666666667,Male,Arts
81,80,91,47,76,73.36666666666666,Female,Science
74,81,99,41,76,75.43333333333334,Female,Diploma
58,61,56,37,66,57.46666666666667,Female,Science
80,79,52,58,79,67.7,Female,Arts
35,28,84,51,27,48.6,Male,Commerce
42,62,77,38,60,56.96666666666667,Male,Diploma
60,51,88,51,56,60.03333333333333,Male,Diploma
87,91,44,72,81,73.39999999999999,Female,Arts
84,83,94,71,75,80.93333333333334,Female,Science
83,86,87,34,88,73.89999999999999,Female,Arts
34,42,67,37,39,47.7,Male,Arts
66,77,97,72,70,75.3,Female,Arts
61,56,99,86,56,74.46666666666667,Male,Diploma
56,68,52,47,74,58.46666666666667,Male,Commerce
87,85,32,86,73,72.86666666666666,Male,Diploma
55,65,57,45,62,58.96666666666667,Male,Arts
86,80,81,78,75,77.03333333333333,Male,Diploma
52,66,43,55,73,55.833333333333336,Male,Arts
45,56,71,78,54,62.8,Male,Science
72,72,62,57,71,66.23333333333333,Female,Commerce
57,50,56,69,54,58.5,Male,Science
68,72,53,65,64,64.93333333333334,Male,Arts
88,95,82,31,94,74.83333333333333,Female,Commerce
76,64,83,34,66,63.66666666666666,Female,Arts
46,43,70,86,42,60.76666666666667,Male,Diploma
67,86,59,52,83,67.73333333333333,Female,Commerce
92,87,74,69,78,78.10000000000001,Male,Science
83,82,94,42,84,75.36666666666666,Male,Diploma
80,75,46,68,77,69.2,Male,Commerce
63,66,54,30,67,56.4,Male,Diploma
64,60,54,59,74,62.4,Female,Science
54,52,40,30,51,48.56666666666666,Male,Science
84,80,91,96,80,83.8,Female,Diploma
73,68,94,84,66,74.86666666666666,Male,Diploma
80,83,50,78,83,74.43333333333334,Male,Arts
56,52,44,64,55,56.73333333333333,Male,Diploma
59,51,50,92,43,59.73333333333333,Male,Arts
75,74,82,76,69,72.39999999999999,Female,Commerce
85,76,51,31,71,60.4,Male,Science
89,76,34,38,74,59.333333333333336,Female,Diploma
58,70,99,70,68,73.16666666666667,Male,Arts
65,64,92,72,62,71.33333333333333,Female,Science
68,60,34,52,53,52.833333333333336,Female,Diploma
47,49,93,70,49,62.26666666666667,Female,Arts
71,83,74,96,83,79.5,Male,Science
60,70,72,78,70,69.3,Female,Arts
80,80,41,66,72,65.86666666666666,Female,Science
54,52,93,69,52,65.56666666666666,Female,Commerce
62,73,51,35,70,57.73333333333333,Female,Arts
64,73,57,49,68,59.7,Female,Arts
78,77,31,86,77,69.0,Female,Arts
70,75,80,73,78,73.3,Male,Science
65,81,35,37,81,57.86666666666667,Male,Science
64,79,43,54,77,63.4,Female,Science
79,79,92,64,78,79.36666666666666,Female,Arts
44,50,94,61,51,63.4,Male,Diploma
99,93,79,30,90,74.56666666666666,Female,Commerce
76,73,47,51,68,63.833333333333336,Male,Arts
59,42,54,41,41,47.9,Female,Diploma
63,75,32,62,81,61.4,Male,Arts
69,72,72,73,77,72.63333333333334,Male,Arts
88,92,77,54,95,79.5,Male,Science
71,76,31,88,70,66.7,Male,Arts
69,63,67,44,61,59.9,Male,Commerce
58,49,93,51,42,59.2,Male,Science
47,53,81,79,58,64.76666666666667,Female,Commerce
65,70,58,34,71,58.66666666666666,Female,Arts
88,85,56,38,76,65.26666666666667,Female,Arts
83,78,48,33,73,60.46666666666667,Male,Arts
85,92,41,33,93,64.86666666666666,Male,Arts
59,63,76,77,75,70.23333333333333,Female,Diploma
65,86,98,42,80,74.26666666666667,Female,Diploma
73,56,46,43,57,56.5,Male,Diploma
53,52,72,65,42,57.3,Male,Science
45,48,70,78,46,58.63333333333333,Male,Arts
73,79,98,54,84,77.7,Male,Diploma
70,78,59,71,78,70.3,Female,Science
37,46,44,55,46,50.1,Female,Diploma
81,82,42,83,82,71.39999999999999,Male,Diploma
97,82,54,87,88,77.7,Male,Arts
67,89,73,36,82,67.86666666666666,Female,Arts
88,75,59,70,76,72.23333333333333,Male,Science
77,76,81,59,77,74.13333333333334,Female,Diploma
76,70,83,90,68,76.13333333333334,Female,Arts
86,73,71,85,70,78.10000000000001,Female,Commerce
63,60,51,45,57,54.23333333333333,Female,Arts
65,73,39,42,75,59.7,Female,Science
78,77,65,70,80,72.96666666666667,Female,Arts
67,62,96,56,60,68.33333333333333,Male,Science
46,41,31,49,43,43.333333333333336,Male,Arts
71,74,86,32,68,66.73333333333333,Female,Commerce
40,46,34,46,50,45.1,Male,Science
90,87,76,39,75,70.76666666666667,Female,Arts
81,78,99,74,81,79.3,Female,Arts
56,54,69,77,52,62.03333333333333,Male,Commerce
67,84,36,89,81,71.76666666666667,Male,Science
80,76,95,70,64,78.2,Male,Commerce
74,75,49,78,83,72.0,Male,Commerce
69,67,77,48,69,65.03333333333333,Female,Arts
99,87,77,69,81,80.10000000000001,Female,Commerce
51,52,58,64,44,54.73333333333333,Female,Science
53,71,72,60,67,63.0,Female,Commerce
49,57,70,46,52,56.0,Male,Commerce
73,76,49,92,80,71.96666666666667,Female,Diploma
66,60,89,99,57,74.43333333333334,Male,Diploma
67,61,60,85,68,69.33333333333333,Male,Commerce
68,67,67,56,69,65.89999999999999,Male,Arts
59,64,56,36,75,60.16666666666666,Female,Science
71,66,63,44,65,62.2,Male,Diploma
77,82,88,74,91,79.76666666666667,Female,Commerce
83,72,53,60,78,68.63333333333334,Male,Arts
63,71,30,60,69,59.56666666666666,Male,Diploma
56,65,84,93,63,73.96666666666667,Female,Diploma
67,79,84,88,84,77.33333333333333,Female,Arts
75,86,99,70,79,80.96666666666667,Male,Arts
71,81,100,50,80,76.36666666666666,Female,Commerce
43,53,65,51,53,54.4,Male,Arts
41,46,86,37,43,54.93333333333334,Male,Diploma
82,90,96,87,94,89.60000000000001,Female,Science
61,61,48,46,62,56.7,Female,Arts
28,23,69,93,19,50.73333333333333,Female,Commerce
82,75,71,71,77,71.36666666666666,Male,Commerce
41,55,47,43,51,48.36666666666667,Female,Diploma
71,60,39,54,61,59.3,Male,Arts
47,37,96,31,35,52.66666666666666,Female,Commerce
62,56,40,60,53,56.86666666666667,Male,Diploma
90,78,60,82,81,76.36666666666666,Female,Arts
83,93,41,41,95,66.73333333333333,Female,Commerce
61,68,42,69,66,62.96666666666667,Female,Arts
76,70,67,50,69,66.13333333333334,Female,Diploma
49,51,52,49,43,51.3,Male,Commerce
24,38,51,81,27,47.4,Female,Science
35,55,57,50,60,53.833333333333336,Female,Commerce
58,61,64,64,52,60.53333333333333,Female,Diploma
61,73,58,58,63,62.66666666666666,Male,Science
69,76,95,78,74,78.83333333333333,Female,Arts
67,72,42,39,67,56.63333333333333,Male,Diploma
79,73,68,89,67,74.33333333333333,Male,Diploma
72,80,35,53,75,65.13333333333334,Female,Arts
62,61,76,64,57,65.93333333333334,Male,Commerce
77,94,44,46,95,67.36666666666666,Male,Diploma
75,74,70,64,66,69.56666666666666,Male,Diploma
87,74,97,93,76,84.23333333333333,Female,Diploma
52,65,44,93,69,65.0,Male,Commerce
66,57,93,48,52,63.5,Male,Diploma
63,78,71,48,80,68.13333333333334,Male,Arts
46,58,78,85,57,66.60000000000001,Female,Arts
59,71,97,37,70,68.13333333333334,Female,Diploma
61,72,92,88,70,74.89999999999999,Male,Science
63,61,41,83,61,61.36666666666667,Female,Arts
42,66,81,99,69,72.39999999999999,Female,Diploma
59,62,90,98,61,76.33333333333333,Female,Diploma
80,90,78,94,89,83.23333333333333,Female,Science
58,62,87,58,59,65.46666666666667,Female,Science
85,84,73,43,78,71.5,Female,Science
52,58,70,85,58,65.2,Female,Arts
27,34,53,64,32,45.3,Male,Arts
59,60,83,31,58,57.66666666666666,Male,Diploma
49,58,50,68,60,60.53333333333333,Female,Diploma
69,58,100,66,53,70.39999999999999,Male,Diploma
61,66,50,82,61,63.86666666666667,Female,Arts
44,64,64,77,58,62.06666666666666,Male,Arts
73,84,77,54,85,73.16666666666667,Female,Science
84,77,96,85,71,81.33333333333333,Female,Commerce
45,73,56,61,70,62.1,Male,Commerce
74,74,99,54,72,75.0,Female,Commerce
82,97,96,84,96,89.76666666666667,Male,Science
59,70,42,48,73,59.53333333333333,Male,Arts
46,43,38,89,41,54.53333333333333,Male,Science
80,90,91,38,82,75.0,Female,Arts
85,95,85,34,100,76.06666666666666,Female,Diploma
71,83,49,48,77,65.26666666666667,Male,Arts
66,64,49,45,62,56.86666666666667,Male,Diploma
80,86,66,56,83,72.63333333333334,Male,Arts
87,100,47,30,95,69.46666666666667,Male,Diploma
79,81,90,57,71,76.66666666666667,Female,Science
38,49,84,97,45,64.46666666666667,Male,Commerce
38,43,49,60,43,48.96666666666667,Male,Commerce
67,76,99,41,75,70.60000000000001,Female,Arts
64,73,75,65,70,69.8,Female,Arts
57,78,70,85,67,71.23333333333333,Male,Commerce
62,64,70,78,64,65.89999999999999,Male,Arts
73,70,80,90,75,79.16666666666667,Male,Commerce
73,67,31,34,59,51.9,Female,Arts
77,68,76,54,77,68.46666666666667,Male,Arts
76,67,68,92,67,71.76666666666667,Female,Arts
57,54,55,68,56,58.7,Male,Arts
65,74,40,78,77,67.5,Male,Commerce
48,45,69,34,41,47.4,Male,Arts
50,67,61,58,63,59.4,Female,Arts
85,89,54,68,95,78.16666666666667,Female,Commerce
74,63,32,91,57,64.36666666666666,Male,Commerce
60,59,57,100,54,64.53333333333333,Male,Diploma
59,54,70,88,67,69.76666666666667,Female,Arts
53,43,93,64,43,61.43333333333334,Male,Arts
49,65,37,50,55,50.8,Female,Diploma
88,99,49,51,100,74.2,Female,Arts
54,59,47,45,62,53.833333333333336,Female,Commerce
63,73,63,30,68,61.56666666666666,Female,Science
65,65,91,87,63,77.16666666666667,Female,Arts
82,80,72,92,77,77.86666666666666,Female,Diploma
52,57,51,48,56,55.76666666666667,Male,Commerce
87,84,96,49,85,78.26666666666667,Male,Diploma
70,71,40,57,74,62.66666666666666,Male,Science
84,83,37,34,78,59.56666666666666,Male,Commerce
71,66,66,99,60,73.2,Male,Arts
63,67,82,56,67,65.89999999999999,Female,Diploma
51,72,36,43,79,56.86666666666667,Male,Science
84,73,87,35,69,67.56666666666666,Male,Commerce
71,74,50,37,68,59.46666666666667,Male,Commerce
74,73,51,39,67,59.06666666666666,Female,Diploma
68,59,39,60,62,56.2,Male,Commerce
57,56,66,45,54,55.46666666666667,Male,Diploma
82,93,32,85,93,73.10000000000001,Male,Arts
57,58,34,40,64,50.16666666666666,Male,Arts
47,58,58,55,67,57.16666666666666,Female,Commerce
59,85,46,88,80,68.46666666666667,Female,Diploma
41,39,43,50,34,45.26666666666667,Female,Science
62,67,84,90,62,73.8,Female,Arts
86,83,84,77,86,81.46666666666667,Male,Diploma
69,71,65,76,65,69.16666666666667,Female,Science
65,59,81,72,53,66.3,Male,Science
68,63,74,35,54,59.8,Male,Commerce
64,66,83,74,59,70.10000000000001,Male,Diploma
61,72,57,79,70,66.0,Male,Commerce
61,56,65,49,55,60.1,Male,Commerce
47,59,68,43,50,55.86666666666667,Female,Commerce
73,66,32,68,66,60.2,Male,Diploma
50,48,38,50,53,48.23333333333333,Male,Commerce
75,68,45,37,64,57.66666666666666,Female,Arts
75,66,54,72,73,67.5,Male,Arts
70,56,35,51,51,54.06666666666666,Female,Science
89,88,97,69,82,82.33333333333333,Female,Science
67,81,68,36,79,65.89999999999999,Male,Arts
78,81,38,58,80,63.9,Male,Arts
59,73,87,60,69,68.86666666666666,Male,Commerce
73,83,55,82,76,71.06666666666666,Female,Commerce
79,82,70,85,73,77.66666666666667,Male,Diploma
67,74,89,39,77,70.89999999999999,Female,Diploma
69,66,56,38,60,58.96666666666667,Male,Diploma
86,81,50,99,80,77.93333333333334,Male,Arts
47,46,35,95,42,55.66666666666666,Male,Science
81,73,70,61,72,69.16666666666667,Male,Arts
64,85,93,46,85,72.8,Male,Arts
100,92,53,51,97,75.0,Male,Commerce
65,77,83,37,74,65.0,Male,Diploma
65,58,45,78,49,60.53333333333333,Male,Diploma
53,61,92,89,62,72.26666666666667,Female,Science
37,56,44,91,47,56.46666666666667,Female,Diploma
79,89,35,77,89,71.7,Female,Science
53,54,58,86,48,62.03333333333333,Female,Arts
100,100,35,93,100,83.43333333333334,Male,Diploma
72,65,72,59,68,68.89999999999999,Female,Arts
53,58,34,83,55,57.26666666666667,Male,Arts
54,54,62,33,45,52.4,Male,Commerce
71,70,46,34,76,59.3,Female,Arts
